"name","type","lat","lon","color"
"Sriperumbudur Bus Stand","bus",12.966503,79.94505,""
"Chennai Mofussil Bus Terminus","bus",13.067044,80.205648,""
"Anna Square Bus Station","bus",13.06641,80.284296,""
"Vadapalani Bus Terminus","bus",13.04919,80.207094,""
"Chromepet Bus Stand","bus",12.951576,80.140084,""
"சென்னை சென்ட்ரல்","bus",13.082012,80.275622,""
"Anna Nagar West Depot","bus",13.093925,80.198087,""
"Pallavaram Bus Stand","bus",12.969295,80.150249,""
"Kelambakkam Bus Station","bus",12.786247,80.222007,""
"Thiruverkadu Bus Depot","bus",13.069503,80.12401,""
"Thiruvanmiyur MTC Terminus","bus",12.986836,80.259333,""
"Saidapet MTC Terminus","bus",13.023427,80.22772,""
"Egmore Railway Station","bus",13.079456,80.262775,""
"Guindy Estate MTC Terminus","bus",13.0092,80.210746,""
"MMDA Colony","bus",13.062514,80.215383,""
"Villivakkam MTC Bus Terminus","bus",13.105383,80.208366,""
"Thiruvallur Bus Depot","bus",13.140313,79.908288,""
"MTC Bus Terminus","bus",12.844758,80.061639,""
"Kaviarasu Kannadasan Nagar(KKD) Nagar Bus Terminus","bus",13.136177,80.256762,""
"Kodungaiyur Parvathi Nagar Bus Terminus","bus",13.142555,80.24916,""
"Pattabiram Bus Depo","bus",13.122974,80.061165,""
"Paranur Bus Station","bus",12.730288,79.984787,""
"Avadi MTC Terminus","bus",13.120051,80.102118,""
"Keelkattalai Bus Stand","bus",12.956027,80.186129,""
"Vandalur Kelambakkam Bus Terminus","bus",12.872569,80.082142,""
"Vandalur Mofussil Bus Terminus","bus",12.873379,80.079212,""
"Kilambakkam Moffusil Terminus","bus",12.872302,80.082137,""
"Koyambedu Omni Bus Station","bus",13.07078,80.198793,""
"Veppampattu Bus Depot","bus",13.128905,80.008449,""
"Vallalar Nagar Bus Depot","bus",13.104335,80.276257,""
"Tambaram","bus",12.928162,80.11905,""
"Korattur MTC Terminus","bus",13.111587,80.184212,""
"Vallalar Nagar Bus Terminal","bus",13.105908,80.280433,""
"Maraimalai Nagar Bus Stand","bus",12.791908,80.032185,""
"Ambattur OT Bus Shelter","bus",13.119637,80.15017,""
"Ambattur Estate Bus Terminus","bus",13.099488,80.169631,""
"MTC Bus Stand","bus",12.87316,80.079082,""
"Kilambakkam Bus Terminus","bus",12.872222,80.081215,""
"Chennai Chetpet","railway",13.074342,80.242421,""
"Pattaravakkam","railway",13.11439,80.166398,""
"Walajabad","railway",12.796826,79.818583,""
"Pattabiram Military Siding","railway",13.137376,80.060118,""
"Anna Nagar West","railway",13.098539,80.201006,""
"Palayasivaram","railway",12.776791,79.877801,""
"Chennai Park Town","railway",13.079587,80.276295,""
"Chennai Park","railway",13.080754,80.273088,""
"Kodambakkam","railway",13.051662,80.230689,""
"Mambalam","railway",13.038066,80.227775,""
"Saidapet","railway",13.02331,80.223719,""
"Puratchi Thalaivar Dr. M. G. Ramachandran Central","railway",13.082423,80.275962,""
"Chepauk","railway",13.061931,80.280596,""
"Thiruvallikeni","railway",13.055935,80.280604,""
"Minjur","railway",13.28134,80.260244,""
"Palavanthangal","railway",12.990638,80.18794,""
"Guindy","railway",13.008669,80.212606,""
"Avadi","railway",13.118274,80.101543,""
"Palur","railway",12.766346,79.906907,""
"Saint Thomas Mount","railway",12.994765,80.199371,""
"Pallavaram","railway",12.967574,80.15205,""
"Perungalattur","railway",12.905243,80.095046,""
"Tirusulam","railway",12.980461,80.165793,""
"Meenambakkam","railway",12.984698,80.175093,""
"Chengalpatttu Junction","railway",12.693465,79.980516,""
"Chromepet","railway",12.95219,80.141168,""
"Kattangulathur","railway",12.805558,80.026634,""
"Elavur","railway",13.458964,80.115892,""
"Ennore","railway",13.217468,80.321601,""
"Hindu College","railway",13.118483,80.07443,""
"Pattabiram E Depot","railway",13.146014,80.068619,""
"Guduvancheri","railway",12.84523,80.05765,""
"Korukkupet","railway",13.119425,80.278456,""
"Korattur","railway",13.113142,80.184152,""
"Kotturpuram","railway",13.013718,80.248452,""
"Manavur","railway",13.096372,79.801259,""
"Chennai Egmore","railway",13.077749,80.261257,""
"Perambur Carriage Works","railway",13.107281,80.238886,""
"Perambur","railway",13.107719,80.244414,""
"Perambur Loco Works","railway",13.108498,80.226215,""
"Tambaram","railway",12.925792,80.117919,""
"Tiruninravur","railway",13.123994,80.029744,""
"Vyasarpadi Jeeva","railway",13.109196,80.25722,""
"Otivakkam","railway",12.622725,79.975262,""
"Ambattur","railway",13.114024,80.152861,""
"Annanur","railway",13.116356,80.126913,""
"Veppampattu","railway",13.123599,79.998422,""
"Sevvapet Road","railway",13.125268,79.966062,""
"Tiruvallur","railway",13.116192,79.91216,""
"Kadambattur","railway",13.099855,79.863147,""
"Tiruvalangadu","railway",13.090182,79.763766,""
"Tondiarpet","railway",13.12752,80.281924,""
"Tiruvottiyur","railway",13.158641,80.296208,""
"Wimco Nagar","railway",13.179683,80.305459,""
"Attippattu","railway",13.260841,80.289648,""
"Anuppambattu","railway",13.30419,80.230943,""
"Ponneri","railway",13.332337,80.198884,""
"Kavaraippettai","railway",13.363221,80.147628,""
"Gummidipundi","railway",13.409824,80.12369,""
"Arambakkam","railway",13.53307,80.074675,""
"Chintadaripet","railway",13.073795,80.273861,""
"Light House","railway",13.045537,80.276989,""
"Mundakakanni Amman Koil","railway",13.040651,80.269882,""
"Thirumayilai","railway",13.035398,80.267513,""
"Mandaveli","railway",13.028093,80.260618,""
"Greenways Road","railway",13.021585,80.252729,""
"Kasturiba Nagar","railway",13.005382,80.24786,""
"Indira Nagar","railway",12.996062,80.249716,""
"Tiruvanmiyur","railway",12.988982,80.251587,""
"Taramani","railway",12.978658,80.241644,""
"Perungudi","railway",12.976058,80.232192,""
"Velachery","railway",12.967619,80.219508,""
"Puzhudivakkam","railway",12.977158,80.205424,""
"Adambakkam","railway",12.982381,80.196888,""
"Singaperumal Koil","railway",12.761923,80.00078,""
"Vandalur","railway",12.891606,80.084974,""
"Tambaram Sanatorium","railway",12.936959,80.130703,""
"Nungambakkam","railway",13.065841,80.232839,""
"Thiruvalangadu","railway",13.090402,79.763404,""
"Washermanpet","railway",13.108965,80.28201,""
"Chennai International Airport","airport",12.993366,80.167299,""
"Tambaram Air Force Station","airport",12.903514,80.121325,""
"Cholavaram Airstrip","airport",13.208466,80.151878,""
