"name","type","lat","lon","color"
"Chhatrapati Shivaji Maharaj Terminus","metro",18.940833,72.831861,"aqua"
"Kalbadevi","metro",18.946329,72.827193,"aqua"
"Girgaon","metro",18.952102,72.822206,"aqua"
"Grant Road","metro",18.963218,72.818044,"aqua"
"Mandale","metro",19.049592,72.938661,"yellow"
"Shivaji Chowk (Chembur)","metro",19.047938,72.906981,"yellow"
"Deonar","metro",19.044833,72.917495,"yellow"
"Mankhurd","metro",19.049217,72.931231,"yellow"
"Wagle Circle","metro",19.196284,72.94925,""
"Shivai Nagar","metro",19.21739,72.954171,""
"Neelkanth Terminal","metro",19.221187,72.959392,""
"Ghandi Nagar","metro",19.219113,72.967518,""
"Dr. Kashinath Ghanekar Natyagruha","metro",19.229168,72.969884,""
"Dongripada","metro",19.248771,72.974732,"green"
"Vijay Nagari","metro",19.255467,72.973519,""
"Waghbil","metro",19.263921,72.979427,""
"Waterfront","metro",19.262495,72.988409,""
"Patlipada","metro",19.247301,72.983182,""
"Dahisar (East) [Line 9]","metro",19.25108,72.867452,"red"
"Pandurang Wadi","metro",19.260099,72.87264,"red"
"Miragaon","metro",19.271007,72.880698,"red"
"Kashigaon","metro",19.277666,72.88024,"red"
"Kalyan","bus",19.236388,73.130362,""
"Bhaucha Dhakka / Ferry Wharf","bus",18.95694,72.849529,""
"Gorai Bus Depot","bus",19.232396,72.829636,""
"Borivali  RS (East)","bus",19.229955,72.857632,""
"Marol Depot","bus",19.117908,72.865721,""
"Kurla East","bus",19.064502,72.880323,""
"Trombay","bus",19.033651,72.950364,""
"Bandra Terminus","bus",19.062949,72.841537,""
"Wadala Depot","bus",19.014778,72.852397,""
"Mulund Depot","bus",19.175698,72.946488,""
"Ghatkopar Station (W)","bus",19.08754,72.908163,""
"Samata Nagar","bus",19.206861,72.869745,""
"Sahar Cargo Complex","bus",19.097537,72.865288,""
"Kandivali (E)","bus",19.201696,72.85373,""
"Majas Depot","bus",19.138936,72.86476,""
"Chembur Colony Bus Depot","bus",19.045259,72.893527,""
"Worli Village","bus",19.016916,72.820083,""
"Chendani Koliwada (C.I.D.C.O)","bus",19.187833,72.97991,""
"Churchgate","bus",18.933108,72.828595,""
"Goregaon Bus Depot","bus",19.154244,72.835773,""
"Oshiwara Bus Depot","bus",19.153133,72.835898,""
"Kurla Depot","bus",19.074566,72.876058,""
"Vaishali Nagar","bus",19.187297,72.94553,""
"Santacruz Bus Depot","bus",19.090568,72.838283,""
"Dharavi Depot","bus",19.051096,72.858191,""
"Nerul Sector 46/48 NMMT Bus Depot","bus",19.007865,73.016347,""
"C.B.D.Belapur Railway Station","bus",19.020912,73.039889,""
"Vashi","bus",19.068863,72.998352,""
"Nerul L.P","bus",19.046407,73.025438,""
"IC colony","bus",19.247667,72.847986,""
"Colaba Bus Depot","bus",18.920963,72.830548,""
"Worli Depot","bus",19.013515,72.820006,""
"Magathane Bus Depot","bus",19.221361,72.866379,""
"Malad Depot","bus",19.183696,72.835708,""
"Poisar Bus Depot","bus",19.213723,72.850715,""
"Sangharsh Nagar","bus",19.108489,72.901148,""
"Domestic Airport Terminal 1","bus",19.093453,72.855769,""
"Vile Parle Station (E)","bus",19.100728,72.844562,""
"Vikhroli Station (W)","bus",19.110694,72.927689,""
"TMT Mulund Bus Station","bus",19.173512,72.95772,""
"Vikhroli Depot","bus",19.101758,72.919323,""
"Marathon Chowk Teen Hath Naka","bus",19.187461,72.962439,""
"Juhu Chowpati Bus Station","bus",19.09609,72.827547,""
"Kulgaon Bus Station","bus",19.168713,73.236782,""
"Vitthalwadi","bus",19.227107,73.148971,""
"Mumbai Central Bus Station","bus",18.969326,72.822056,""
"Goregaon Bus Station (W)","bus",19.163637,72.848986,""
"Goregaon Bus Station East","bus",19.16573,72.850443,""
"SEEPZ Bus Station","bus",19.12599,72.872978,""
"Anushakti Nagar Bus Stand","bus",19.042615,72.926397,""
"Ghatkopar Bus Station","bus",19.087792,72.918026,""
"Prabhodankar Thakre Charkop Bus Station","bus",19.220434,72.829287,""
"P.Thakre Bus Station","bus",18.997845,72.85251,""
"JVPD Bus Station","bus",19.116431,72.829291,""
"Thane Station (W)","bus",19.186938,72.97565,""
"7 Bungalows Bus Depot","bus",19.131033,72.819921,""
"Tardeo Bus Depot","bus",18.964507,72.820982,""
"Mulund Check Naka","bus",19.183182,72.954087,""
"Vashi Bus Depot","bus",19.075219,72.997188,""
"Asudgaon Bus Depot","bus",19.013893,73.108149,""
"Inter State Bus Terminal-ISBT","bus",19.042005,72.878668,""
"Asiad MSRTC Stand","bus",19.015631,72.846133,""
"Bandra Reclamation Bus Station","bus",19.047945,72.826703,""
"Bus Agencies","bus",18.970706,72.821214,""
"Backbay Depot","bus",18.909766,72.816998,""
"Koparkhairane NMMT Bus Station","bus",19.104976,73.003892,""
"Shanti Ashram Bus Depo","bus",19.241741,72.846606,""
"Lokmanya Nagar Bus Depot","bus",19.209329,72.952163,""
"MHADA Bus Station","bus",19.169272,72.968127,""
"Bandra East","bus",19.055996,72.845075,""
"Andheri West","bus",19.119252,72.845818,""
"Govandi Bus Depot","bus",19.054233,72.915764,""
"Shivaji Nagar Bus Depot","bus",19.066042,72.929153,""
"Kurla West","bus",19.067442,72.8789,""
"Andheri East","bus",19.119067,72.848199,""
"Nalasopara","bus",19.417464,72.817596,""
"Bandra Bus Station (W)","bus",19.054017,72.839734,""
"Virar","bus",19.452191,72.809986,""
"Vasai","bus",19.344583,72.80586,""
"Vidyavihar (W)","bus",19.080036,72.89632,""
"ST Bus Stand - Khopat","bus",19.201246,72.97275,""
"Seawoods Bus Station","bus",19.015243,73.015034,""
"Panvel Bus Station","bus",18.990795,73.116588,""
"Artist Colony Sector-8 Depot","bus",19.035068,73.043,""
"Vashi Sector-6 Bus Depot","bus",19.070486,72.987139,""
"Nerul Bus Station","bus",19.040024,73.019796,""
"CBD Belapur Bus Station","bus",19.024874,73.041896,""
"Sanpada Railway Station","bus",19.066998,73.009231,""
"Airoli Bus Station","bus",19.156569,72.998463,""
"Belapur Bus Depot","bus",19.020968,73.039918,""
"Sarsole Bus Station","bus",19.040315,73.014151,""
"Kalamboli Bus Depot","bus",19.027574,73.10081,""
"Antop Hill Bus Depot","bus",19.02578,72.866619,""
"Dr. B. R. Ambedkar Udyan","bus",19.059927,72.901162,""
"Marol Maroshi","bus",19.118045,72.879799,""
"Dindoshi","bus",19.176044,72.865483,""
"CSMT Bus Station","bus",18.939166,72.835424,""
"Dombivali MSRTC Bus Terminal","bus",19.212804,73.099742,""
"Juhu Bus Station","bus",19.108084,72.826589,""
"Vashi Railway Station","bus",19.064162,72.997857,""
"Juinagar Railway Station","bus",19.057005,73.018773,""
"Vasantrao Naik Chowk Tardeo Bus Station","bus",18.969764,72.815456,""
"Chuna Bhatti","bus",19.051515,72.868698,""
"Pawar Nagar","bus",19.228858,72.96597,""
"Hiranandani Powai","bus",19.118094,72.906008,""
"Vesave/Yari Road Bus Station","bus",19.139138,72.808483,""
"Bhiwandi ST Stand","bus",19.302565,73.065442,""
"Vashi Highway","bus",19.068383,72.996362,""
"Vikhroli Station (E)","bus",19.110562,72.929066,""
"Mulund Railway Station (W)","bus",19.172805,72.95652,""
"Bhandup Railway Station (W)","bus",19.144236,72.937971,""
"Filter Pada","bus",19.13912,72.894439,""
"Ghatkopar Station (E)","bus",19.084696,72.907346,""
"Kannamwar Nagar","bus",19.12058,72.938578,""
"Bandra Colony","bus",19.06154,72.850688,""
"Santa Cruz Station (E)","bus",19.081328,72.842302,""
"Mahim Bus Depot","bus",19.043095,72.840539,""
"Rani Laxmibai Chowk (Sion)","bus",19.04374,72.863757,""
"Kharghar Railway Station","bus",19.026555,73.058924,""
"Dharavi T-junction","bus",19.047548,72.85278,""
"Vasai Road","railway",19.382668,72.832025,""
"Naigaon","railway",19.351093,72.846523,""
"Bhayandar","railway",19.310185,72.852699,""
"Kharbhav","railway",19.298321,72.984468,""
"Bhivandi Road","railway",19.268874,73.046312,""
"Dahisar","railway",19.249357,72.85963,""
"Santa Cruz","railway",19.081522,72.841757,""
"Thane","railway",19.186483,72.975766,""
"Ambivli","railway",19.268291,73.172246,""
"Titwala","railway",19.296383,73.203066,""
"Khadavli","railway",19.356724,73.219037,""
"Vithalwadi","railway",19.22842,73.149108,""
"Ambarnath","railway",19.210061,73.184688,""
"Badlapur","railway",19.166624,73.238906,""
"Khar Road","railway",19.068241,72.840041,""
"Chikhale","railway",18.973755,73.151941,""
"Apta","railway",18.863708,73.153299,""
"Vaitarna","railway",19.518652,72.849977,""
"Kalva","railway",19.195224,72.996333,""
"Kanjur Marg","railway",19.128653,72.928039,""
"Vidyavihar","railway",19.079542,72.897117,""
"Lower Parel","railway",18.99568,72.830276,""
"Diva Junction","railway",19.188756,73.041417,""
"Grant Road","railway",18.963355,72.815826,""
"Sewri","railway",18.99878,72.854422,""
"Cotton Green","railway",18.987187,72.843896,""
"Vasind","railway",19.406509,73.267468,""
"Chowk","railway",18.902596,73.24025,""
"Mumbra","railway",19.189943,73.023075,""
"Dativali","railway",19.187105,73.059181,""
"Mulund","railway",19.172137,72.956697,""
"King's Circle","railway",19.031682,72.857737,""
"Matheran","railway",18.990225,73.270959,""
"Shahad","railway",19.243584,73.158075,""
"Sandhurst Road","railway",18.960924,72.839372,""
"Thakurli","railway",19.226281,73.098017,""
"Dockyard Road","railway",18.967477,72.844548,""
"Reay Road","railway",18.977551,72.844101,""
"Currey Road","railway",18.993749,72.832856,""
"Chembur","railway",19.062632,72.90114,""
"Aman Lodge","railway",19.001379,73.281714,""
"Mankhurd","railway",19.048209,72.931714,""
"Nahur","railway",19.15464,72.946652,""
"Bandra","railway",19.054979,72.84022,""
"Byculla","railway",18.976622,72.832794,""
"Charni Road","railway",18.951844,72.81824,""
"Dadar","railway",19.017376,72.843026,""
"Mahim Junction","railway",19.040663,72.846604,""
"Marine Lines","railway",18.945764,72.823719,""
"Panvel","railway",18.989424,73.122695,""
"Vile Parle","railway",19.09991,72.844004,""
"Virar","railway",19.455306,72.811816,""
"Chuna Bhatti","railway",19.05177,72.869097,""
"Sion","railway",19.046521,72.863283,""
"Kurla","railway",19.06528,72.87938,""
"Govandi","railway",19.055369,72.91507,""
"Bhandup","railway",19.142757,72.937654,""
"Borivali","railway",19.229068,72.857363,""
"Kandivali","railway",19.204114,72.851738,""
"Malad","railway",19.186719,72.848588,""
"Goregaon","railway",19.164869,72.849549,""
"Prabhadevi","railway",19.007472,72.835897,""
"Chinchpokli","railway",18.987198,72.832672,""
"Parel","railway",19.009482,72.837661,""
"Tilak Nagar","railway",19.065786,72.89047,""
"Vikhroli","railway",19.11148,72.928021,""
"Churchgate","railway",18.93548,72.827174,""
"Matunga","railway",19.027436,72.850147,""
"Matunga Road","railway",19.027815,72.846681,""
"Mahalaxmi","railway",18.98252,72.82422,""
"Ghatkopar","railway",19.085693,72.908367,""
"Guru Tegh Bahadur Nagar","railway",19.038005,72.864345,""
"Nalla Sopara","railway",19.4179,72.818569,""
"Dombivli","railway",19.218049,73.086135,""
"Kopar","railway",19.212423,73.078865,""
"Kalyan Junction","railway",19.235822,73.13081,""
"Mohope","railway",18.943761,73.194996,""
"Mira Road","railway",19.281697,72.856068,""
"Uran City","railway",18.878419,72.9525,""
"Juichandra","railway",19.360464,72.872322,""
"Kaman Road","railway",19.336655,72.919084,""
"Andheri","railway",19.119698,72.84642,""
"Ulhasnagar","railway",19.21788,73.163078,""
"Ram Mandir","railway",19.151023,72.850147,""
"Kalamboli","railway",19.034471,73.114967,""
"Lokmanya Tilak Terminus","railway",19.069466,72.891978,""
"Nilaje","railway",19.154427,73.08036,""
"Taloje Panchanand","railway",19.079148,73.087858,""
"Somatne","railway",18.950646,73.14548,""
"Dronagiri","railway",18.881333,72.964731,""
"Nhava Sheva","railway",18.898061,72.987797,""
"Ranjanpada","railway",18.909258,73.015849,""
"CBD Belapur","railway",19.019008,73.03913,""
"Masjid","railway",18.952295,72.838177,""
"Mumbai CSMT","railway",18.940493,72.835786,""
"Kharghar","railway",19.025841,73.0593,""
"Seawoods","railway",19.021819,73.019159,""
"Jogeshwari (Harbour Line)","railway",19.141154,72.849421,""
"Jogeshwari (Western Line)","railway",19.136114,72.848936,""
"Chhatrapati Shivaji Maharaj International Airport","airport",19.090155,72.862915,""
"Juhu Aerodrome","airport",19.097809,72.833132,""
"Navi Mumbai International Airport","airport",18.991391,73.064634,""
"INS Shikra","airport",18.913917,72.828628,""
